stage,method,metric,value
tr38901/resource_managers,queue_aware,mean_ber_upper_confidence,3.127283144373151e-05
tr38901/resource_managers,queue_aware,mean_latency_ms,275.1021421515027
tr38901/resource_managers,queue_aware,mean_throughput_bits_per_batch,61438.390909090915
tr38901/resource_managers,queue_aware,mean_energy_joules_per_batch,0.00018645100000000005
tr38901/resource_managers,queue_aware,mean_avg_power_w,0.0006779037340293477
tr38901/resource_managers,queue_aware,mean_runtime_sec,5.946635127271954
tr38901/resource_managers,queue_aware,mean_bit_errors,32.18181818181818
tr38901/resource_managers,queue_aware,mean_total_bits,1228800.0
tr38901/resource_managers,queue_aware,mean_block_errors,0.18181818181818182
tr38901/resource_managers,queue_aware,mean_total_blocks,800.0
tr38901/resource_managers,queue_aware,mean_num_batches,20.0
tr38901/resource_managers,drl,mean_ber,5.888967803030303e-05
tr38901/resource_managers,drl,mean_ber_upper_confidence,6.650415881106728e-05
tr38901/resource_managers,drl,mean_latency_ms,275.4244760923853
tr38901/resource_managers,drl,mean_throughput_bits_per_batch,61436.38181818181
tr38901/resource_managers,drl,mean_energy_joules_per_batch,0.00018645100000000005
tr38901/resource_managers,drl,mean_avg_power_w,0.0006771182808715301
tr38901/resource_managers,drl,mean_runtime_sec,6.040419817272116
tr38901/resource_managers,drl,mean_bit_errors,72.36363636363636
tr38901/resource_managers,drl,mean_total_bits,1228800.0
tr38901/resource_managers,drl,mean_block_errors,0.36363636363636365
tr38901/resource_managers,drl,mean_total_blocks,800.0
tr38901/resource_managers,drl,mean_num_batches,20.0
tr38901/resource_managers,ber_drl,mean_ber,2.604166666666667e-05
tr38901/resource_managers,ber_drl,mean_ber_upper_confidence,3.106409651168764e-05
tr38901/resource_managers,ber_drl,mean_latency_ms,275.90258593328855
tr38901/resource_managers,ber_drl,mean_throughput_bits_per_batch,61438.4
tr38901/resource_managers,ber_drl,mean_energy_joules_per_batch,0.00018645100000000005
tr38901/resource_managers,ber_drl,mean_avg_power_w,0.0006760098319718218
tr38901/resource_managers,ber_drl,mean_runtime_sec,6.051119248364392
tr38901/resource_managers,ber_drl,mean_bit_errors,32.0
tr38901/resource_managers,ber_drl,mean_total_bits,1228800.0
tr38901/resource_managers,ber_drl,mean_block_errors,0.18181818181818182
tr38901/resource_managers,ber_drl,mean_total_blocks,800.0
tr38901/resource_managers,ber_drl,mean_num_batches,20.0
tr38901/resource_managers,static,runtime_total_sec,65.20609703599803
tr38901/resource_managers,round_robin,runtime_total_sec,65.29335074499431
tr38901/resource_managers,max_throughput,runtime_total_sec,65.5900542039999
tr38901/resource_managers,pf,runtime_total_sec,65.73215249301211
tr38901/resource_managers,wmmse,runtime_total_sec,66.6757319130229
tr38901/resource_managers,queue_aware,runtime_total_sec,65.4129863999915
tr38901/resource_managers,drl,runtime_total_sec,66.44461798999328
tr38901/resource_managers,ber_drl,runtime_total_sec,66.56231173200831
